enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,experience_numeric,last_new_job_numeric,company_size_numeric,experience_group,city_development_group,training_hours_group,has_relevant_experience_binary,is_currently_enrolled,company_known_flag,education_rank,job_mobility_score,experience_to_training_ratio,city_experience_interaction,low_city_development_flag,high_training_flag,senior_experience_flag,unknown_company_info_flag
19597,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,4,67,1,7.0,4.0,300.0,Mid,Medium,High,1,0,1,3,1.4,8.375,4.368,0,0,0,0
3000,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Arts,3,<10,Funded Startup,1,18,0,3.0,1.0,5.0,Junior,Very High,Low,1,0,1,3,1.5,4.5,2.73,0,0,0,0
22926,city_16,0.91,Male,Has relevent experience,no_enrollment,Unknown,Unknown,9,50-99,Pvt Ltd,1,52,0,9.0,1.0,75.0,Mid,Very High,High,1,0,1,0,4.5,5.2,8.19,0,0,0,0
15379,city_138,0.836,Unknown,Has relevent experience,Full time course,Masters,STEM,>20,500-999,Pvt Ltd,>4,29,0,21.0,5.0,750.0,Expert,High,Medium,1,1,1,4,3.5,1.3181818181818181,17.556,0,0,1,0
28576,city_83,0.923,Male,Has relevent experience,no_enrollment,Masters,Humanities,3,10000+,Pvt Ltd,1,20,0,3.0,1.0,10000.0,Junior,Very High,Low,1,0,1,4,1.5,5.0,2.769,0,0,0,0
4211,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,1,48,0,21.0,1.0,3000.0,Expert,Very High,High,1,0,1,3,10.5,2.1818181818181817,19.32,0,0,1,0
31260,city_8,0.698,Female,No relevent experience,Full time course,Masters,STEM,4,Unknown,Unknown,1,72,0,4.0,1.0,300.0,Junior,Medium,High,0,1,0,4,2.0,14.4,2.792,0,0,0,1
12076,city_114,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,11,<10,Pvt Ltd,>4,23,0,11.0,5.0,5.0,Senior,Very High,Low,1,1,1,3,1.8333333333333333,1.9166666666666667,10.186,0,0,1,0
26565,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,13,100-500,Pvt Ltd,1,21,0,13.0,1.0,300.0,Senior,High,Low,1,0,1,4,6.5,1.5,10.452,0,0,1,0
400,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,Unknown,Unknown,>4,23,0,15.0,5.0,300.0,Senior,Very High,Low,1,0,0,3,2.5,1.4375,13.8,0,0,1,1
5100,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Early Stage Startup,2,26,0,14.0,2.0,75.0,Senior,Very High,Medium,1,0,1,4,4.666666666666667,1.7333333333333334,12.88,0,0,1,0
15233,city_41,0.827,Male,No relevent experience,Part time course,Graduate,Arts,4,Unknown,Unknown,1,111,1,4.0,1.0,300.0,Junior,High,Very High,0,1,0,3,2.0,22.2,3.308,0,1,0,1
20631,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Masters,STEM,1,5000-9999,Pvt Ltd,1,26,1,1.0,1.0,7500.0,Fresher,Medium,Medium,1,0,1,4,0.5,13.0,0.624,0,0,0,0
18874,city_57,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Unknown,1,144,0,6.0,1.0,300.0,Mid,Very High,Very High,1,0,1,3,3.0,20.571428571428573,5.196,0,1,0,0
14634,city_11,0.55,Unknown,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,>4,23,0,10.0,5.0,75.0,Mid,Low,Low,1,0,1,4,1.6666666666666667,2.090909090909091,5.5,1,0,1,0
19424,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,>4,22,0,21.0,5.0,3000.0,Expert,Very High,Low,1,0,1,3,3.5,1.0,18.627,0,0,1,0
21436,city_50,0.896,Female,Has relevent experience,Full time course,Graduate,STEM,10,10-49,Funded Startup,1,328,0,10.0,1.0,30.0,Mid,Very High,Very High,1,1,1,3,5.0,29.818181818181817,8.96,0,1,1,0
30248,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,16,100-500,Pvt Ltd,>4,105,0,16.0,5.0,300.0,Expert,Very High,Very High,1,0,1,4,2.6666666666666665,6.176470588235294,14.72,0,1,1,0
2989,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,1,19,0,15.0,1.0,300.0,Senior,Very High,Low,1,0,1,4,7.5,1.1875,13.8,0,0,1,0
1550,city_103,0.92,Male,Has relevent experience,Full time course,Masters,STEM,5,Unknown,Unknown,1,55,1,5.0,1.0,300.0,Junior,Very High,High,1,1,0,4,2.5,9.166666666666666,4.6000000000000005,0,0,0,1
8526,city_74,0.579,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Early Stage Startup,1,43,0,7.0,1.0,75.0,Mid,Low,Medium,1,0,1,3,3.5,5.375,4.053,1,0,0,0
19384,city_21,0.624,Unknown,No relevent experience,Full time course,Masters,STEM,3,100-500,Pvt Ltd,3,74,0,3.0,3.0,300.0,Junior,Medium,High,0,1,1,4,0.75,18.5,1.8719999999999999,0,0,0,0
12767,city_136,0.897,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,18,100-500,Pvt Ltd,4,81,0,18.0,4.0,300.0,Expert,Very High,High,1,0,1,3,3.6,4.2631578947368425,16.146,0,0,1,0
15609,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,>4,34,0,12.0,5.0,10000.0,Senior,High,Medium,1,0,1,3,2.0,2.6153846153846154,9.624,0,0,1,0
15543,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,Unknown,16,<10,Pvt Ltd,4,56,0,16.0,4.0,5.0,Expert,Very High,High,1,0,1,2,3.2,3.2941176470588234,14.816,0,0,1,0
27712,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,2,71,1,9.0,2.0,3000.0,Mid,Very High,High,1,0,1,3,3.0,7.1,8.280000000000001,0,0,0,0
9244,city_21,0.624,Unknown,No relevent experience,Full time course,Graduate,STEM,10,1000-4999,Pvt Ltd,never,113,1,10.0,0.0,3000.0,Mid,Medium,Very High,0,1,1,3,10.0,10.272727272727273,6.24,0,1,1,0
10317,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,500-999,Pvt Ltd,1,17,0,13.0,1.0,750.0,Senior,Very High,Low,1,0,1,3,6.5,1.2142857142857142,12.206999999999999,0,0,1,0
3927,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,Business Degree,>20,10000+,Pvt Ltd,2,48,0,21.0,2.0,10000.0,Expert,Very High,High,1,0,1,4,7.0,2.1818181818181817,19.11,0,0,1,0
1134,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,3,23,0,12.0,3.0,10000.0,Senior,Very High,Low,1,0,1,3,3.0,1.7692307692307692,11.040000000000001,0,0,1,0
6785,city_158,0.766,Male,Has relevent experience,Full time course,Graduate,STEM,4,500-999,Pvt Ltd,1,56,0,4.0,1.0,750.0,Junior,High,High,1,1,1,3,2.0,11.2,3.064,0,0,0,0
6528,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,10000+,Pvt Ltd,>4,102,0,18.0,5.0,10000.0,Expert,Medium,Very High,1,0,1,3,3.0,5.368421052631579,11.232,0,1,1,0
15496,city_23,0.899,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Funded Startup,>4,26,0,21.0,5.0,300.0,Expert,Very High,Medium,1,0,1,3,3.5,1.1818181818181819,18.879,0,0,1,0
27246,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,Unknown,Pvt Ltd,never,106,0,0.5,0.0,300.0,Fresher,Medium,Very High,0,0,0,3,0.5,70.66666666666667,0.312,0,1,0,1
16439,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,2,100-500,NGO,1,19,1,2.0,1.0,300.0,Fresher,Medium,Low,0,0,1,3,1.0,6.333333333333333,1.248,0,0,0,0
1335,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,4,17,0,6.0,4.0,10000.0,Mid,Very High,Low,1,0,1,3,1.2,2.4285714285714284,5.5200000000000005,0,0,0,0
5900,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,>4,80,0,9.0,5.0,75.0,Mid,Medium,High,1,0,1,3,1.5,8.0,5.616,0,0,0,0
16953,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,1,62,0,3.0,1.0,750.0,Junior,Very High,High,1,0,1,3,1.5,15.5,2.778,0,0,0,0
6533,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,1000-4999,Pvt Ltd,1,52,0,4.0,1.0,3000.0,Junior,Medium,High,1,0,1,3,2.0,10.4,2.496,0,0,0,0
18625,city_114,0.926,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,2,61,0,21.0,2.0,75.0,Expert,Very High,High,1,0,1,3,7.0,2.772727272727273,19.446,0,0,1,0
7428,city_138,0.836,Male,No relevent experience,Full time course,Graduate,STEM,6,Unknown,Unknown,1,32,1,6.0,1.0,300.0,Mid,High,Medium,0,1,0,3,3.0,4.571428571428571,5.016,0,0,0,1
3840,city_16,0.91,Other,No relevent experience,Full time course,Graduate,STEM,4,Unknown,Unknown,2,62,1,4.0,2.0,300.0,Junior,Very High,High,0,1,0,3,1.3333333333333333,12.4,3.64,0,0,0,1
20324,city_21,0.624,Unknown,Has relevent experience,Unknown,Unknown,Unknown,4,Unknown,Unknown,Unknown,18,1,4.0,1.0,300.0,Junior,Medium,Low,1,0,0,0,2.0,3.6,2.496,0,0,0,1
19658,city_83,0.923,Male,Has relevent experience,no_enrollment,Phd,STEM,9,10-49,Pvt Ltd,1,12,0,9.0,1.0,30.0,Mid,Very High,Low,1,0,1,5,4.5,1.2,8.307,0,0,0,0
6595,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6,50-99,Pvt Ltd,3,60,0,6.0,3.0,75.0,Mid,Medium,High,1,1,1,3,1.5,8.571428571428571,3.7439999999999998,0,0,0,0
28150,city_114,0.926,Female,No relevent experience,Part time course,Graduate,STEM,15,50-99,Pvt Ltd,3,34,0,15.0,3.0,75.0,Senior,Very High,Medium,0,1,1,3,3.75,2.125,13.89,0,0,1,0
27609,city_104,0.924,Unknown,Has relevent experience,no_enrollment,Graduate,Other,5,50-99,Pvt Ltd,1,55,0,5.0,1.0,75.0,Junior,Very High,High,1,0,1,3,2.5,9.166666666666666,4.62,0,0,0,0
16757,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,1,26,1,21.0,1.0,300.0,Expert,Very High,Medium,1,0,0,3,10.5,1.1818181818181819,19.32,0,0,1,1
5586,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,3,Unknown,Pvt Ltd,never,18,1,3.0,0.0,300.0,Junior,Very High,Low,0,1,0,3,3.0,4.5,2.7600000000000002,0,0,0,1
33219,city_103,0.92,Unknown,No relevent experience,Part time course,Graduate,Business Degree,6,10-49,Pvt Ltd,2,48,0,6.0,2.0,30.0,Mid,Very High,High,0,1,1,3,2.0,6.857142857142857,5.5200000000000005,0,0,0,0
22129,city_46,0.762,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,10,10-49,Pvt Ltd,>4,55,0,10.0,5.0,30.0,Mid,High,High,1,0,1,3,1.6666666666666667,5.0,7.62,0,0,1,0
17276,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Unknown,Unknown,9,Unknown,Unknown,never,14,0,9.0,0.0,300.0,Mid,Very High,Low,1,0,0,0,9.0,1.4,8.280000000000001,0,0,0,1
9409,city_84,0.698,Other,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,3,50,0,4.0,3.0,75.0,Junior,Medium,High,1,0,1,3,1.0,10.0,2.792,0,0,0,0
31945,city_100,0.887,Male,Has relevent experience,no_enrollment,High School,Unknown,19,10-49,Pvt Ltd,>4,3,0,19.0,5.0,30.0,Expert,Very High,Low,1,0,1,2,3.1666666666666665,0.15,16.853,0,0,1,0
11427,city_103,0.92,Female,No relevent experience,Full time course,Graduate,STEM,5,Unknown,Unknown,1,119,0,5.0,1.0,300.0,Junior,Very High,Very High,0,1,0,3,2.5,19.833333333333332,4.6000000000000005,0,1,0,1
22192,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,Unknown,Unknown,1,39,1,10.0,1.0,300.0,Mid,Very High,Medium,1,0,0,3,5.0,3.5454545454545454,9.200000000000001,0,0,1,1
3344,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Funded Startup,1,84,0,4.0,1.0,75.0,Junior,Very High,High,1,0,1,3,2.0,16.8,3.68,0,0,0,0
16491,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,39,0,21.0,5.0,10000.0,Expert,Very High,Medium,1,0,1,4,3.5,1.7727272727272727,19.446,0,0,1,0
31244,city_74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,4,27,1,6.0,4.0,75.0,Mid,Low,Medium,1,0,1,3,1.2,3.857142857142857,3.4739999999999998,1,0,0,0
26737,city_99,0.915,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,50,0,21.0,5.0,75.0,Expert,Very High,High,0,0,1,3,3.5,2.272727272727273,19.215,0,0,1,0
6404,city_73,0.754,Male,Has relevent experience,no_enrollment,Masters,STEM,17,Unknown,Pvt Ltd,>4,52,0,17.0,5.0,300.0,Expert,High,High,1,0,0,4,2.8333333333333335,2.888888888888889,12.818,0,0,1,1
7598,city_46,0.762,Unknown,Has relevent experience,Part time course,Graduate,STEM,9,50-99,Public Sector,2,298,0,9.0,2.0,75.0,Mid,High,Very High,1,1,1,3,3.0,29.8,6.8580000000000005,0,1,0,0
16192,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,>4,25,0,15.0,5.0,300.0,Senior,Very High,Medium,1,0,1,3,2.5,1.5625,13.8,0,0,1,0
31342,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,2,62,0,10.0,2.0,75.0,Mid,Very High,High,1,0,1,3,3.3333333333333335,5.636363636363637,9.24,0,0,1,0
24279,city_158,0.766,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Early Stage Startup,1,18,0,3.0,1.0,75.0,Junior,High,Low,1,0,1,3,1.5,4.5,2.298,0,0,0,0
27979,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,21,0,21.0,2.0,300.0,Expert,Very High,Low,1,0,1,3,7.0,0.9545454545454546,19.32,0,0,1,0
4227,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,2,126,0,15.0,2.0,75.0,Senior,Very High,Very High,1,0,1,3,5.0,7.875,13.8,0,1,1,0
17231,city_36,0.893,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,32,0,21.0,1.0,3000.0,Expert,Very High,Medium,1,0,1,3,10.5,1.4545454545454546,18.753,0,0,1,0
20047,city_98,0.949,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,11,0,6.0,1.0,10000.0,Mid,Very High,Low,1,0,1,3,3.0,1.5714285714285714,5.694,0,0,0,0
4913,city_90,0.698,Unknown,Has relevent experience,Full time course,Graduate,STEM,9,Unknown,Unknown,1,53,1,9.0,1.0,300.0,Mid,Medium,High,1,1,0,3,4.5,5.3,6.282,0,0,0,1
24144,city_28,0.939,Male,Has relevent experience,Part time course,High School,Unknown,3,5000-9999,Pvt Ltd,>4,166,0,3.0,5.0,7500.0,Junior,Very High,Very High,1,1,1,2,0.5,41.5,2.8169999999999997,0,1,0,0
19953,city_16,0.91,Male,No relevent experience,Full time course,Masters,STEM,8,Unknown,Unknown,4,56,0,8.0,4.0,300.0,Mid,Very High,High,0,1,0,4,1.6,6.222222222222222,7.28,0,0,0,1
4204,city_104,0.924,Male,Has relevent experience,Full time course,Primary School,Unknown,11,Unknown,Unknown,1,8,0,11.0,1.0,300.0,Senior,Very High,Low,1,1,0,1,5.5,0.6666666666666666,10.164,0,0,1,1
4758,city_57,0.866,Unknown,No relevent experience,Unknown,Unknown,Unknown,9,Unknown,Unknown,never,59,0,9.0,0.0,300.0,Mid,Very High,High,0,0,0,0,9.0,5.9,7.794,0,0,0,1
3834,city_64,0.666,Male,Has relevent experience,no_enrollment,High School,Unknown,>20,10000+,Pvt Ltd,3,116,0,21.0,3.0,10000.0,Expert,Medium,Very High,1,0,1,2,5.25,5.2727272727272725,13.986,0,1,1,0
31583,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,60,0,21.0,5.0,750.0,Expert,Very High,High,1,0,1,3,3.5,2.727272727272727,19.32,0,0,1,0
26282,city_24,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,6,10-49,Pvt Ltd,2,100,0,6.0,2.0,30.0,Mid,Medium,Very High,1,1,1,3,2.0,14.285714285714286,4.188,0,0,0,0
18398,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,10,5000-9999,Pvt Ltd,1,10,1,10.0,1.0,7500.0,Mid,Medium,Low,1,0,1,3,5.0,0.9090909090909091,6.24,0,0,1,0
12577,city_16,0.91,Male,No relevent experience,no_enrollment,Phd,STEM,>20,500-999,Public Sector,>4,27,0,21.0,5.0,750.0,Expert,Very High,Medium,0,0,1,5,3.5,1.2272727272727273,19.11,0,0,1,0
24236,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,1,10-49,Early Stage Startup,1,44,1,1.0,1.0,30.0,Fresher,Medium,Medium,0,0,1,3,0.5,22.0,0.624,0,0,0,0
19425,city_21,0.624,Unknown,Has relevent experience,Full time course,Graduate,STEM,8,50-99,Pvt Ltd,2,32,0,8.0,2.0,75.0,Mid,Medium,Medium,1,1,1,3,2.6666666666666665,3.5555555555555554,4.992,0,0,0,0
12376,city_64,0.666,Male,Has relevent experience,no_enrollment,Graduate,No Major,5,50-99,Pvt Ltd,3,26,0,5.0,3.0,75.0,Junior,Medium,Medium,1,0,1,3,1.25,4.333333333333333,3.33,0,0,0,0
958,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,4,1000-4999,Pvt Ltd,1,124,0,4.0,1.0,3000.0,Junior,Very High,Very High,1,1,1,3,2.0,24.8,3.68,0,1,0,0
20445,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,5000-9999,Pvt Ltd,1,94,0,6.0,1.0,7500.0,Mid,High,Very High,1,0,1,3,3.0,13.428571428571429,4.824,0,0,0,0
26033,city_114,0.926,Unknown,No relevent experience,no_enrollment,High School,Unknown,3,Unknown,Unknown,never,56,0,3.0,0.0,300.0,Junior,Very High,High,0,0,0,2,3.0,14.0,2.778,0,0,0,1
24425,city_21,0.624,Unknown,No relevent experience,Full time course,Graduate,STEM,1,Unknown,Unknown,never,2,0,1.0,0.0,300.0,Fresher,Medium,Low,0,1,0,3,1.0,1.0,0.624,0,0,0,1
15229,city_103,0.92,Unknown,Has relevent experience,Part time course,Masters,STEM,>20,5000-9999,Public Sector,4,11,0,21.0,4.0,7500.0,Expert,Very High,Low,1,1,1,4,4.2,0.5,19.32,0,0,1,0
3035,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,<10,Pvt Ltd,>4,122,1,15.0,5.0,5.0,Senior,Very High,Very High,1,0,1,3,2.5,7.625,13.455,0,1,1,0
11615,city_150,0.698,Unknown,No relevent experience,Full time course,High School,Unknown,<1,Unknown,Unknown,never,23,0,0.5,0.0,300.0,Fresher,Medium,Low,0,1,0,2,0.5,15.333333333333334,0.349,0,0,0,1
21589,city_114,0.926,Female,No relevent experience,Full time course,Graduate,STEM,3,10000+,Pvt Ltd,1,200,0,3.0,1.0,10000.0,Junior,Very High,Very High,0,1,1,3,1.5,50.0,2.778,0,1,0,0
11581,city_90,0.698,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,21,0,21.0,1.0,75.0,Expert,Medium,Low,1,0,1,3,10.5,0.9545454545454546,14.658,0,0,1,0
14330,city_115,0.789,Male,No relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,never,17,0,5.0,0.0,75.0,Junior,High,Low,0,1,1,3,5.0,2.8333333333333335,3.9450000000000003,0,0,0,0
4329,city_102,0.804,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,>4,29,1,21.0,5.0,300.0,Expert,High,Medium,0,0,0,3,3.5,1.3181818181818181,16.884,0,0,1,1
8986,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,3,Unknown,Unknown,never,12,1,3.0,0.0,300.0,Junior,Very High,Low,1,0,0,3,3.0,3.0,2.7600000000000002,0,0,0,1
10760,city_104,0.924,Unknown,No relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,1,78,0,3.0,1.0,75.0,Junior,Very High,High,0,1,1,3,1.5,19.5,2.7720000000000002,0,0,0,0
22804,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,50,1,7.0,1.0,75.0,Mid,Medium,High,1,0,1,3,3.5,6.25,4.368,0,0,0,0
17715,city_103,0.92,Female,Has relevent experience,Part time course,Masters,STEM,17,10000+,Pvt Ltd,1,94,0,17.0,1.0,10000.0,Expert,Very High,Very High,1,1,1,4,8.5,5.222222222222222,15.64,0,0,1,0
15533,city_42,0.563,Unknown,Has relevent experience,no_enrollment,Unknown,Unknown,>20,Unknown,Unknown,>4,128,1,21.0,5.0,300.0,Expert,Low,Very High,1,0,0,0,3.5,5.818181818181818,11.822999999999999,1,1,1,1
28625,city_165,0.903,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Funded Startup,2,258,1,11.0,2.0,300.0,Senior,Very High,Very High,1,0,1,3,3.6666666666666665,21.5,9.933,0,1,1,0
31908,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,4,Unknown,Unknown,1,58,1,4.0,1.0,300.0,Junior,Very High,High,1,0,0,3,2.0,11.6,3.68,0,0,0,1
7588,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,1,109,0,14.0,1.0,10000.0,Senior,Medium,Very High,1,0,1,3,7.0,7.266666666666667,8.736,0,1,1,0
23822,city_149,0.689,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,<1,<10,Pvt Ltd,>4,24,0,0.5,5.0,5.0,Fresher,Medium,Medium,1,0,1,3,0.08333333333333333,16.0,0.3445,0,0,0,0
15747,city_19,0.682,Male,No relevent experience,Unknown,High School,Unknown,<1,Unknown,Unknown,never,62,0,0.5,0.0,300.0,Fresher,Medium,High,0,0,0,2,0.5,41.333333333333336,0.341,0,0,0,1
4817,city_21,0.624,Female,No relevent experience,no_enrollment,Graduate,STEM,2,10000+,Pvt Ltd,1,6,1,2.0,1.0,10000.0,Fresher,Medium,Low,0,0,1,3,1.0,2.0,1.248,0,0,0,0
22977,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,<10,Pvt Ltd,1,50,0,18.0,1.0,5.0,Expert,High,High,1,0,1,3,9.0,2.6315789473684212,13.716000000000001,0,0,1,0
8269,city_105,0.794,Male,Has relevent experience,no_enrollment,Graduate,Humanities,2,100-500,Pvt Ltd,2,46,1,2.0,2.0,300.0,Fresher,High,Medium,1,0,1,3,0.6666666666666666,15.333333333333334,1.588,0,0,0,0
9197,city_21,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,3,Unknown,Unknown,Unknown,55,1,3.0,1.0,300.0,Junior,Medium,High,1,0,0,4,1.5,13.75,1.8719999999999999,0,0,0,1
24321,city_102,0.804,Male,Has relevent experience,Full time course,Graduate,STEM,7,10000+,Public Sector,1,92,0,7.0,1.0,10000.0,Mid,High,Very High,1,1,1,3,3.5,11.5,5.628,0,0,0,0
23411,city_75,0.939,Male,No relevent experience,Full time course,Graduate,STEM,2,Unknown,Unknown,never,61,0,2.0,0.0,300.0,Fresher,Very High,High,0,1,0,3,2.0,20.333333333333332,1.878,0,0,0,1
4461,city_90,0.698,Unknown,Has relevent experience,Full time course,Graduate,STEM,8,10-49,Pvt Ltd,Unknown,25,1,8.0,1.0,30.0,Mid,Medium,Medium,1,1,1,3,4.0,2.7777777777777777,5.584,0,0,0,0
12604,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10-49,Early Stage Startup,1,82,1,3.0,1.0,30.0,Junior,Low,High,1,0,1,3,1.5,20.5,1.6500000000000001,1,0,0,0
18215,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,10-49,Pvt Ltd,2,74,0,21.0,2.0,30.0,Expert,Very High,High,1,0,1,3,7.0,3.3636363636363638,19.11,0,0,1,0
8457,city_104,0.924,Male,No relevent experience,no_enrollment,Primary School,Unknown,5,Unknown,Unknown,never,4,0,5.0,0.0,300.0,Junior,Very High,Low,0,0,0,1,5.0,0.6666666666666666,4.62,0,0,0,1
15074,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,164,0,6.0,1.0,75.0,Mid,Very High,Very High,1,0,1,3,3.0,23.428571428571427,5.5200000000000005,0,1,0,0
18716,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10-49,Pvt Ltd,1,26,0,10.0,1.0,30.0,Mid,Very High,Medium,1,0,1,3,5.0,2.3636363636363638,8.55,0,0,1,0
11702,city_101,0.558,Unknown,Has relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,2,90,1,3.0,2.0,75.0,Junior,Low,Very High,1,1,1,3,1.0,22.5,1.6740000000000002,1,0,0,0
5526,city_104,0.924,Unknown,No relevent experience,Full time course,Graduate,STEM,2,Unknown,Other,never,100,0,2.0,0.0,300.0,Fresher,Very High,Very High,0,1,0,3,2.0,33.333333333333336,1.848,0,0,0,1
25647,city_173,0.878,Male,No relevent experience,Full time course,Graduate,STEM,7,Unknown,Unknown,1,52,1,7.0,1.0,300.0,Mid,Very High,High,0,1,0,3,3.5,6.5,6.146,0,0,0,1
2438,city_136,0.897,Male,No relevent experience,Full time course,Masters,STEM,7,Unknown,Unknown,1,88,0,7.0,1.0,300.0,Mid,Very High,High,0,1,0,4,3.5,11.0,6.279,0,0,0,1
13646,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Funded Startup,1,10,0,3.0,1.0,75.0,Junior,Medium,Low,1,0,1,3,1.5,2.5,1.8719999999999999,0,0,0,0
32036,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,>20,Unknown,Unknown,1,102,1,21.0,1.0,300.0,Expert,Very High,Very High,0,0,0,4,10.5,4.636363636363637,19.32,0,1,1,1
13207,city_97,0.925,Male,No relevent experience,Full time course,Graduate,STEM,2,Unknown,Unknown,2,136,1,2.0,2.0,300.0,Fresher,Very High,Very High,0,1,0,3,0.6666666666666666,45.333333333333336,1.85,0,1,0,1
